english word,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,review,sentence
room,0,0,0,0,0,0,0,0,1257,7
dark,0,0,0,0,0,1,0,0,1257,7
quiet,0,0,0,0,0,1,0,0,1257,7
end,0,0,0,0,0,0,0,0,1257,7
sleep,0,0,0,0,0,0,0,0,1257,7
past,0,0,0,0,0,0,0,0,1257,7
morning,0,0,0,0,0,0,0,0,1257,7
complaint,1,0,0,0,0,0,0,0,1257,8
room,0,0,0,0,0,0,0,0,1257,8
door,0,0,0,0,0,0,0,0,1257,8
fully,0,0,0,1,0,0,0,0,1257,8
seal,0,0,0,1,0,0,0,0,1257,8
time,0,0,1,0,0,0,0,0,1257,8
shower,0,0,0,0,0,0,0,0,1257,8
water,0,0,0,0,0,0,0,0,1257,8
literally,0,0,0,0,0,0,0,0,1257,8
flood,0,1,0,0,0,0,0,0,1257,8
back,0,0,0,0,0,0,0,0,1257,8
floor,0,0,0,0,0,0,0,0,1257,8
place,0,0,0,0,0,0,0,0,1257,9
bunch,0,0,0,0,0,0,0,0,1257,9
towel,0,0,0,0,0,0,0,0,1257,9
walk,0,0,0,0,0,0,0,0,1257,9
sock,0,0,0,0,0,0,0,0,1257,9
story,0,0,0,0,0,0,0,0,1257,10
bar,0,0,0,0,0,0,0,0,1257,10
close,0,0,0,0,0,0,0,0,1257,10
midnight,0,0,0,0,0,0,0,0,1257,10
early,0,0,0,0,0,0,0,0,1257,10
time,0,0,1,0,0,0,0,0,1257,11
turn,0,0,0,0,0,0,0,0,1257,11
night,0,0,0,0,0,0,0,0,1257,11
absolute,0,0,0,0,0,0,0,0,1257,12
lobby,0,0,0,0,0,0,0,0,1257,12
bar,0,0,0,0,0,0,0,0,1257,12
unfortunate,0,0,0,0,0,1,0,0,1257,13
luck,0,0,1,0,1,0,1,0,1257,13
hot,1,0,0,0,0,0,0,0,1257,13
day,0,0,0,0,0,0,0,0,1257,13
year,0,0,0,0,0,0,0,0,1257,13
hotel,0,0,0,0,0,0,0,0,1257,13
lose,1,1,0,0,1,1,0,1,1257,13
walk,0,0,0,0,0,0,0,0,1257,14
day,0,0,0,0,0,0,0,0,1257,14
ready,0,0,1,0,0,0,0,0,1257,14
dinner,0,0,0,0,0,0,0,0,1257,14
huge,0,0,0,0,0,0,0,0,1257,14
bummer,1,0,0,0,0,0,0,1,1257,14
shower,0,0,0,0,0,0,0,0,1257,14
cold,0,0,0,0,0,0,0,0,1257,14
room,0,0,0,0,0,0,0,0,1257,14
steamy,0,0,0,0,0,0,0,0,1257,14
emergency,0,1,0,0,1,1,0,0,1257,14
light,0,0,0,0,0,0,0,0,1257,14
time,0,0,1,0,0,0,0,0,1257,14
electricity,0,0,0,0,0,0,0,0,1257,14
cold,0,0,0,0,0,0,0,0,1257,14
shower,0,0,0,0,0,0,0,0,1257,14
pull,0,0,0,0,0,0,0,0,1257,14
hair,0,0,0,0,0,0,0,0,1257,14
back,0,0,0,0,0,0,0,0,1257,14
throw,0,0,0,0,0,0,0,0,1257,14
room,0,0,0,0,0,0,0,0,1257,14
rain,0,0,0,0,0,0,0,0,1257,15
crazy,1,1,0,0,0,1,0,0,1257,15
staff,0,0,0,0,0,0,0,0,1257,16
composure,0,0,0,0,0,0,0,0,1257,16
pressure,0,0,0,0,0,0,0,0,1257,16
kudos,0,0,0,0,0,0,1,0,1257,17
grab,1,0,0,0,0,0,0,0,1257,17
cab,0,0,0,0,0,0,0,0,1257,17
end,0,0,0,0,0,0,0,0,1257,18
settle,0,0,0,0,0,0,0,0,1257,18
ride,0,0,0,0,0,0,0,0,1257,18
tip,0,0,0,0,0,0,0,0,1257,19
make,0,0,0,0,0,0,0,0,1257,19
negotiate,0,0,0,1,0,0,0,0,1257,19
agree,0,0,0,0,0,0,0,0,1257,19
price,0,0,0,0,0,0,0,0,1257,19
calculate,0,0,0,0,0,0,0,0,1257,20
cost,0,0,0,0,0,0,0,0,1257,20
ride,0,0,0,0,0,0,0,0,1257,20
base,0,0,0,1,0,0,0,0,1257,20
post,0,0,0,0,0,0,0,0,1257,20
rate,0,0,0,0,0,0,0,0,1257,20
find,0,0,0,0,0,0,0,0,1257,20
small,0,0,0,0,0,0,0,0,1257,20
print,0,0,0,0,0,0,0,0,1257,20
term,0,0,0,0,0,0,0,0,1257,20
rate,0,0,0,0,0,0,0,0,1257,20
person,0,0,0,0,0,0,0,0,1257,20
dinner,0,0,0,0,0,0,0,0,1257,21
return,0,0,0,0,0,0,0,0,1257,21
hotel,0,0,0,0,0,0,0,0,1257,21
include,0,0,0,0,0,0,0,0,1257,21
emergency,0,1,0,0,1,1,0,0,1257,21
hurry,0,0,1,0,0,0,0,0,1257,22
change,0,1,0,0,0,0,0,0,1257,22
hit,1,0,0,0,0,0,0,0,1257,22
bar,0,0,0,0,0,0,0,0,1257,22
hotel,0,0,0,0,0,0,0,0,1257,22
escaped,0,1,0,0,0,0,0,0,1257,22
hour,0,0,0,0,0,0,0,0,1257,23
finally,0,0,1,1,1,0,1,1,1257,23
back,0,0,0,0,0,0,0,0,1257,23
back,0,0,0,0,0,0,0,0,1257,23
business,0,0,0,0,0,0,0,0,1257,23
rest,0,0,0,0,0,0,0,0,1257,24
stay,0,0,0,0,0,0,0,0,1257,24
perfect,0,0,1,1,0,0,1,0,1257,24
hotel,0,0,0,0,0,0,0,0,1257,24
offer,0,0,0,0,0,0,0,0,1257,24
night,0,0,0,0,0,0,0,0,1257,24
time,0,0,1,0,0,0,0,0,1257,24
back,0,0,0,0,0,0,0,0,1257,24
back,0,0,0,0,0,0,0,0,1257,24
stay,0,0,0,0,0,0,0,0,1258,0
time,0,0,1,0,0,0,0,0,1258,0
year,0,0,0,0,0,0,0,0,1258,0
unique,0,0,0,0,1,0,0,0,1258,1
experience,0,0,0,0,0,0,0,0,1258,1
location,0,0,0,0,0,0,0,0,1258,2
room,0,0,0,0,0,0,0,0,1258,2
world,0,0,0,0,0,0,0,0,1258,2
extremely,0,0,0,0,0,0,0,0,1258,2
clean,0,0,0,1,0,0,1,0,1258,2
order,0,0,0,0,0,0,0,0,1258,2
service,0,0,0,0,0,0,0,0,1258,3
nick,0,0,0,0,0,0,0,0,1258,4
concierge,0,0,0,0,0,0,0,0,1258,4
world,0,0,0,0,0,0,0,0,1258,4
place,0,0,0,0,0,0,0,0,1258,7
stay,0,0,0,0,0,0,0,0,1258,7
location,0,0,0,0,0,0,0,0,1259,0
good,0,0,1,1,1,0,1,0,1259,0
staff,0,0,0,0,0,0,0,0,1259,0
fitness,0,0,0,0,0,0,0,0,1259,1
area,0,0,0,0,0,0,0,0,1259,1
small,0,0,0,0,0,0,0,0,1259,1
clean,0,0,0,1,0,0,1,0,1259,1
room,0,0,0,0,0,0,0,0,1259,2
high,0,0,0,0,0,0,0,0,1259,2
clean,0,0,0,1,0,0,1,0,1259,2
modern,0,0,0,0,0,0,0,0,1259,2
decent,0,0,0,0,0,0,0,0,1259,2
view,0,0,0,0,0,0,0,0,1259,2
room,0,0,0,0,0,0,0,0,1259,3
service,0,0,0,0,0,0,0,0,1259,3
good,0,0,1,1,1,0,1,0,1259,3
back,0,0,0,0,0,0,0,0,1259,4
good,0,0,1,1,1,0,1,0,1259,4
price,0,0,0,0,0,0,0,0,1259,4
good,0,0,1,1,1,0,1,0,1259,5
hotel,0,0,0,0,0,0,0,0,1259,5
area,0,0,0,0,0,0,0,0,1259,5
stay,0,0,0,0,0,0,0,0,1260,0
year,0,0,0,0,0,0,0,0,1260,0
business,0,0,0,0,0,0,0,0,1260,0
travel,0,0,0,0,0,0,0,0,1260,0
visit,0,0,0,0,0,0,0,0,1260,1
week,0,0,0,0,0,0,0,0,1260,1
time,0,0,1,0,0,0,0,0,1260,1
locate,0,0,0,0,0,0,0,0,1260,2
fashion,0,0,0,0,0,0,0,0,1260,2
district,0,0,0,0,0,0,0,0,1260,2
short,0,0,0,0,0,0,0,0,1260,2
walk,0,0,0,0,0,0,0,0,1260,2
appointment,0,0,0,0,0,0,0,0,1260,2
night,0,0,0,0,0,0,0,0,1260,3
noisy,1,0,0,0,0,0,0,0,1260,3
hotel,0,0,0,0,0,0,0,0,1260,3
time,0,0,1,0,0,0,0,0,1260,3
square,0,0,0,0,0,0,0,0,1260,3
area,0,0,0,0,0,0,0,0,1260,3
love,0,0,0,0,0,0,1,0,1260,4
stay,0,0,0,0,0,0,0,0,1260,4
corporate,0,0,0,0,0,0,0,0,1260,4
feel,0,0,0,0,0,0,0,0,1260,4
hotel,0,0,0,0,0,0,0,0,1260,4
small,0,0,0,0,0,0,0,0,1260,5
quaint,0,0,0,1,0,0,1,0,1260,5
staff,0,0,0,0,0,0,0,0,1260,6
friendly,0,0,1,1,0,0,1,0,1260,6
helpful,0,0,0,1,0,0,1,0,1260,6
recommendation,0,0,0,0,0,0,0,0,1260,6
local,0,0,0,0,0,0,0,0,1260,6
spot,0,0,0,0,0,0,0,0,1260,6
favorite,0,0,0,1,0,0,1,0,1260,6
dinner,0,0,0,0,0,0,0,0,1260,6
couple,0,0,0,0,0,0,0,0,1260,6
block,0,0,0,0,0,0,0,0,1260,6
room,0,0,0,0,0,0,0,0,1260,7
bathroom,0,0,0,0,0,0,0,0,1260,8
comparison,0,0,0,0,0,0,0,0,1260,8
complaint,1,0,0,0,0,0,0,0,1260,9
couple,0,0,0,0,0,0,0,0,1260,9
disappointing,0,0,0,0,0,1,0,0,1260,9
experience,0,0,0,0,0,0,0,0,1260,9
spa,0,0,1,1,1,0,1,0,1260,9
book,0,0,0,0,0,0,0,0,1260,10
spa,0,0,1,1,1,0,1,0,1260,10
choose,0,0,0,0,0,0,0,0,1260,10
option,0,0,0,0,0,0,0,0,1261,0
week,0,0,0,0,0,0,0,0,1261,0
arrival,0,0,1,0,0,0,0,0,1261,0
premier,0,0,0,0,0,0,0,0,1261,0
bedroom,0,0,0,0,0,0,0,0,1261,0
suite,0,0,0,0,0,0,0,0,1261,0
good,0,0,1,1,1,0,1,0,1261,0
price,0,0,0,0,0,0,0,0,1261,0
wife,0,0,0,0,0,0,0,0,1261,1
ten,0,0,0,0,0,0,0,0,1261,1
year,0,0,0,0,0,0,0,0,1261,1
wed,0,0,0,0,0,0,0,0,1261,1
mention,0,0,0,0,0,0,0,0,1261,1
booking,0,0,0,0,0,0,0,0,1261,1
form,0,0,0,0,0,0,0,0,1261,1
forget,0,0,0,0,0,0,0,0,1261,2
write,0,0,0,0,0,0,0,0,1261,2
arrive,0,0,1,0,0,0,0,0,1261,2
suite,0,0,0,0,0,0,0,0,1261,2
hand,0,0,0,0,0,0,0,0,1261,2
write,0,0,0,0,0,0,0,0,1261,2
letter,0,0,1,0,0,0,0,0,1261,2
management,0,0,0,1,0,0,0,0,1261,2
bottle,0,0,0,0,0,0,0,0,1261,2
champagne,0,0,0,0,0,0,0,0,1261,2
delicious,0,0,0,0,0,0,1,0,1261,2
chocolate,0,0,1,1,0,0,1,0,1261,2
wait,0,0,1,0,0,0,0,0,1261,2
square,0,0,0,0,0,0,0,0,1261,3
foot,0,0,0,0,0,0,0,0,1261,3
suite,0,0,0,0,0,0,0,0,1261,3
floor,0,0,0,0,0,0,0,0,1261,3
unbelievable,0,0,0,0,0,0,0,0,1261,3
lot,0,0,0,0,0,0,0,0,1261,4
space,0,0,0,0,0,0,0,0,1261,4
hotel,0,0,0,0,0,0,0,0,1261,4
room,0,0,0,0,0,0,0,0,1261,4
size,0,0,0,0,0,0,0,0,1261,4
bathroom,0,0,0,0,0,0,0,0,1261,4
bed,0,0,0,0,0,0,0,0,1261,7
living,0,0,0,0,0,0,0,0,1261,7
room,0,0,0,0,0,0,0,0,1261,7
splendid,0,0,0,0,1,0,1,0,1261,7
room,0,0,0,0,0,0,0,0,1261,8
quiet,0,0,0,0,0,1,0,0,1261,8
possibility,0,0,1,0,0,0,0,0,1261,8
open,0,0,0,0,0,0,0,0,1261,8
window,0,0,0,0,0,0,0,0,1261,8
staff,0,0,0,0,0,0,0,0,1261,9
wonderful,0,0,0,1,1,0,1,0,1261,9
job,0,0,0,0,0,0,0,0,1261,9
hotel,0,0,0,0,0,0,0,0,1261,10
underground,0,0,0,0,0,0,0,0,1261,10
station,0,0,0,0,0,0,0,0,1261,10
block,0,0,0,0,0,0,0,0,1261,10
short,0,0,0,0,0,0,0,0,1261,10
walk,0,0,0,0,0,0,0,0,1261,10
time,0,0,1,0,0,0,0,0,1261,10
square,0,0,0,0,0,0,0,0,1261,10
love,0,0,0,0,0,0,1,0,1262,0
location,0,0,0,0,0,0,0,0,1262,0
wonderful,0,0,0,1,1,0,1,0,1262,0
staff,0,0,0,0,0,0,0,0,1262,0
minute,0,0,0,0,0,0,0,0,1262,1
walk,0,0,0,0,0,0,0,0,1262,1
time,0,0,1,0,0,0,0,0,1262,1
square,0,0,0,0,0,0,0,0,1262,1
side,0,0,0,0,0,0,0,0,1262,1
avenue,0,0,0,0,0,0,0,0,1262,1
locate,0,0,0,0,0,0,0,0,1262,1
love,0,0,0,0,0,0,1,0,1262,2
price,0,0,0,0,0,0,0,0,1262,2
luxury,0,0,0,0,0,0,1,0,1262,2
hotel,0,0,0,0,0,0,0,0,1262,2
sparkle,0,0,1,0,1,0,1,0,1262,2
clean,0,0,0,1,0,0,1,0,1262,2
sheet,0,0,0,0,0,0,0,0,1262,2
design,0,0,0,0,0,0,0,0,1262,2
historic,0,0,0,0,0,0,0,0,1262,2
elevator,0,0,0,0,0,0,0,0,1262,2
grouse,0,0,0,0,0,0,0,0,1262,3
room,0,0,0,0,0,0,0,0,1262,3
cramp,0,0,1,0,0,0,0,0,1262,3
twin,0,0,0,0,0,0,0,0,1262,3
bed,0,0,0,0,0,0,0,0,1262,3
friend,0,0,0,1,0,0,1,0,1262,3
pick,0,0,0,0,0,0,0,0,1262,3
guess,0,0,0,0,1,0,0,0,1262,3
breakfast,0,0,0,0,0,0,0,0,1262,4
expensive,0,0,0,0,0,0,0,0,1262,4
end,0,0,0,0,0,0,0,0,1262,4
eat,0,0,0,0,0,0,0,0,1262,4
diner,0,0,0,0,0,0,0,0,1262,4
door,0,0,0,0,0,0,0,0,1262,4
finally,0,0,1,1,1,0,1,1,1262,5
trip,0,0,0,0,1,0,0,0,1262,5
concierge,0,0,0,0,0,0,0,0,1262,5
lot,0,0,0,0,0,0,0,0,1262,5
find,0,0,0,0,0,0,0,0,1262,5
dislike,1,0,0,0,0,0,0,1,1262,5
recommend,0,0,0,1,0,0,0,0,1262,5
custom,0,0,0,0,0,0,0,0,1262,5
make,0,0,0,0,0,0,0,0,1262,5
local,0,0,0,0,0,0,0,0,1262,5
itinerary,0,0,0,0,0,0,0,0,1262,5
hidden,0,0,0,0,0,0,0,0,1262,8
gem,0,0,0,0,0,0,1,0,1262,8
recommend,0,0,0,1,0,0,0,0,1262,8
friend,0,0,0,1,0,0,1,0,1262,8
stay,0,0,0,0,0,0,0,0,1263,0
year,0,0,0,0,0,0,0,0,1263,0
ago,0,0,0,0,0,0,0,0,1263,0
time,0,0,1,0,0,0,0,0,1263,0
thrill,0,1,1,0,1,0,1,0,1263,0
found,0,0,0,1,0,0,1,0,1263,0
place,0,0,0,0,0,0,0,0,1263,0
rate,0,0,0,0,0,0,0,0,1263,0
happy,0,0,1,1,0,0,1,0,1263,1
report,0,0,0,0,0,0,0,0,1263,1
love,0,0,0,0,0,0,1,0,1263,1
affair,0,0,0,0,0,0,0,0,1263,1
continue,0,0,1,1,0,0,0,0,1263,1
greet,0,0,0,0,0,0,0,0,1263,2
arrival,0,0,1,0,0,0,0,0,1263,2
back,0,0,0,0,0,0,0,0,1263,2
charm,0,0,0,0,0,0,0,0,1263,2
efficient,0,0,1,1,0,0,0,0,1263,2
male,0,0,0,0,0,0,0,0,1263,2
room,0,0,0,0,0,0,0,0,1263,3
felt,0,0,0,0,0,0,0,0,1263,3
small,0,0,0,0,0,0,0,0,1263,3
room,0,0,0,0,0,0,0,0,1263,3
partner,0,0,0,0,0,0,0,0,1263,3
year,0,0,0,0,0,0,0,0,1263,3
remembered,0,0,0,0,0,0,0,0,1263,3
amenity,0,0,0,0,0,0,0,0,1263,3
water,0,0,0,0,0,0,0,0,1263,3
chocolate,0,0,1,1,0,0,1,0,1263,3
arrival,0,0,1,0,0,0,0,0,1263,3
include,0,0,0,0,0,0,0,0,1263,4
room,0,0,0,0,0,0,0,0,1263,4
rate,0,0,0,0,0,0,0,0,1263,4
good,0,0,1,1,1,0,1,0,1263,4
signal,0,0,0,0,0,0,0,0,1263,4
business,0,0,0,0,0,0,0,0,1263,4
greatly,0,0,0,0,0,0,0,0,1263,4
time,0,0,1,0,0,0,0,0,1263,5
room,0,0,0,0,0,0,0,0,1263,5
day,0,0,0,0,0,0,0,0,1263,5
huge,0,0,0,0,0,0,0,0,1263,5
discover,0,0,0,0,0,0,0,0,1263,5
library,0,0,0,0,0,0,0,0,1263,5
hotel,0,0,0,0,0,0,0,0,1263,5
read,0,0,0,0,0,0,0,0,1263,5
enjoy,0,0,1,1,0,0,1,0,1263,5
coffee,0,0,0,0,0,0,0,0,1263,5
coffee,0,0,0,0,0,0,0,0,1263,5
lobby,0,0,0,0,0,0,0,0,1263,5
library,0,0,0,0,0,0,0,0,1263,6
computer,0,0,0,0,0,0,0,0,1263,6
guest,0,0,0,0,0,0,0,0,1263,6
greet,0,0,0,0,0,0,0,0,1263,7
hotel,0,0,0,0,0,0,0,0,1263,7
staff,0,0,0,0,0,0,0,0,1263,7
encounter,0,0,0,0,0,0,0,0,1263,7
hotel,0,0,0,0,0,0,0,0,1263,7
lobby,0,0,0,0,0,0,0,0,1263,7
leave,0,0,0,0,1,1,0,0,1263,7
return,0,0,0,0,0,0,0,0,1263,7
thing,0,0,0,0,0,0,0,0,1263,8
forgotten,0,1,0,0,0,1,0,0,1263,8
previous,0,0,0,0,0,0,0,0,1263,8
visit,0,0,0,0,0,0,0,0,1263,8
constitute,0,0,0,1,0,0,0,0,1263,8
minor,0,0,0,0,0,0,0,0,1263,8
criticism,1,0,0,0,0,1,0,0,1263,8
ice,0,0,0,0,0,0,0,0,1263,8
machine,0,0,0,1,0,0,0,0,1263,8
floor,0,0,0,0,0,0,0,0,1263,8
call,0,0,0,0,0,0,0,0,1263,8
reception,0,0,0,0,0,0,0,0,1263,8
tray,0,0,0,0,0,0,0,0,1263,9
top,0,0,1,1,0,0,0,0,1263,9
chest,0,0,0,0,0,0,0,0,1263,9
drawer,0,0,0,0,0,0,0,0,1263,9
ridiculous,1,0,0,0,0,0,0,1,1263,9
incongruous,1,0,0,0,0,0,0,0,1263,9
find,0,0,0,0,0,0,0,0,1263,10
card,0,0,0,0,0,0,0,0,1263,10
partner,0,0,0,0,0,0,0,0,1263,11
laugh,0,0,0,0,1,0,1,0,1263,11
room,0,0,0,0,0,0,0,0,1263,11
possibly,0,0,0,0,0,0,0,0,1263,11
put,0,0,0,0,0,0,0,0,1263,11
room,0,0,0,0,0,0,0,0,1263,11
lot,0,0,0,0,0,0,0,0,1263,12
good,0,0,1,1,1,0,1,0,1263,12
rid,0,0,0,0,0,0,0,0,1263,12
annoy,1,0,0,0,0,0,0,1,1263,12
tray,0,0,0,0,0,0,0,0,1263,12
altogether,0,0,0,0,0,0,0,0,1263,12
content,0,0,0,1,0,0,1,0,1263,12
partner,0,0,0,0,0,0,0,0,1263,12
inadvertently,0,0,0,0,0,0,0,0,1263,12
knock,0,0,0,0,0,0,0,0,1263,12
booze,0,0,0,0,0,0,0,0,1263,12
panic,0,1,0,0,0,0,0,0,1263,12
trigger,0,0,0,0,0,0,0,0,1263,12
charge,0,0,0,0,0,0,0,0,1263,12
stuff,0,0,0,0,0,0,0,0,1263,12
room,0,0,0,0,0,0,0,0,1263,13
quiet,0,0,0,0,0,1,0,0,1263,13
face,0,0,0,0,0,0,0,0,1263,13
street,0,0,0,0,0,0,0,0,1263,13
bed,0,0,0,0,0,0,0,0,1263,14
bathroom,0,0,0,0,0,0,0,0,1263,14
spotless,0,0,0,1,0,0,0,0,1263,14
water,0,0,0,0,0,0,0,0,1263,14
pressure,0,0,0,0,0,0,0,0,1263,14
control,0,0,0,0,0,0,0,0,1263,14
perfect,0,0,1,1,0,0,1,0,1263,14
drain,0,0,0,0,0,0,0,0,1263,14
shower,0,0,0,0,0,0,0,0,1263,14
long,0,0,1,0,0,0,0,0,1263,14
time,0,0,1,0,0,0,0,0,1263,14
stay,0,0,0,0,0,0,0,0,1263,15
return,0,0,0,0,0,0,0,0,1263,15
find,0,0,0,0,0,0,0,0,1264,0
locate,0,0,0,0,0,0,0,0,1264,1
quiet,0,0,0,0,0,1,0,0,1264,1
neighborhood,0,0,1,0,0,0,0,0,1264,1
convenient,0,0,0,0,0,0,0,0,1264,1
grand,0,0,0,0,0,0,0,0,1264,1
central,0,0,0,0,0,0,0,0,1264,1
subway,0,0,0,0,0,0,0,0,1264,1
wonderful,0,0,0,1,1,0,1,0,1264,2
diner,0,0,0,0,0,0,0,0,1264,2
street,0,0,0,0,0,0,0,0,1264,2
staff,0,0,0,0,0,0,0,0,1264,3
trained,0,0,0,0,0,0,0,0,1264,3
suite,0,0,0,0,0,0,0,0,1264,4
roomy,0,0,0,0,0,0,0,0,1264,4
complaint,1,0,0,0,0,0,0,0,1264,5
breakfast,0,0,0,0,0,0,0,0,1264,5
pastry,0,0,0,0,0,0,1,0,1264,5
dry,0,0,0,0,0,0,0,0,1264,5
fruit,0,0,0,0,0,0,0,0,1264,5
stay,0,0,0,0,0,0,0,0,1265,0
suite,0,0,0,0,0,0,0,0,1265,0
room,0,0,0,0,0,0,0,0,1265,0
queen,0,0,0,0,0,0,0,0,1265,0
bed,0,0,0,0,0,0,0,0,1265,0
queen,0,0,0,0,0,0,0,0,1265,0
sofa,0,0,0,0,0,0,0,0,1265,0
bed,0,0,0,0,0,0,0,0,1265,0
separate,0,0,0,0,0,0,0,0,1265,0
room,0,0,0,0,0,0,0,0,1265,0
people,0,0,0,0,0,0,0,0,1265,0
adult,0,0,0,0,0,0,0,0,1265,0
surprised,0,0,0,0,1,0,0,0,1265,1
size,0,0,0,0,0,0,0,0,1265,1
bedroom,0,0,0,0,0,0,0,0,1265,1
additional,0,0,0,0,0,0,0,0,1265,1
room,0,0,0,0,0,0,0,0,1265,1
sofa,0,0,0,0,0,0,0,0,1265,1
bed,0,0,0,0,0,0,0,0,1265,1
bathroom,0,0,0,0,0,0,0,0,1265,2
bed,0,0,0,0,0,0,0,0,1265,2
bathroom,0,0,0,0,0,0,0,0,1265,3
fixture,0,0,0,0,0,0,0,0,1265,3
good,0,0,1,1,1,0,1,0,1265,3
size,0,0,0,0,0,0,0,0,1265,3
space,0,0,0,0,0,0,0,0,1265,3
bathroom,0,0,0,0,0,0,0,0,1265,3
share,0,0,1,1,0,0,1,0,1265,3
quiet,0,0,0,0,0,1,0,0,1265,4
room,0,0,0,0,0,0,0,0,1265,4
lack,0,0,0,0,0,0,0,0,1265,4
street,0,0,0,0,0,0,0,0,1265,4
sound,0,0,0,0,0,0,0,0,1265,4
room,0,0,0,0,0,0,0,0,1265,4
completely,0,0,0,0,0,0,0,0,1265,4
quiet,0,0,0,0,0,1,0,0,1265,4
staff,0,0,0,0,0,0,0,0,1265,5
extra,0,0,0,0,0,0,0,0,1265,5
blanket,0,0,0,1,0,0,0,0,1265,5
towel,0,0,0,0,0,0,0,0,1265,5
immediately,0,0,1,0,0,0,0,0,1265,5
bring,0,0,0,0,0,0,0,0,1265,5
room,0,0,0,0,0,0,0,0,1265,5
staff,0,0,0,0,0,0,0,0,1265,6
helpful,0,0,0,1,0,0,1,0,1265,6
restaurant,0,0,0,0,0,0,0,0,1265,6
suggestion,0,0,0,0,0,0,0,0,1265,6
hotel,0,0,0,0,0,0,0,0,1265,8
spot,0,0,0,0,0,0,0,0,1265,8
city,0,0,0,0,0,0,0,0,1265,8
block,0,0,0,0,0,0,0,0,1265,8
center,0,0,0,1,0,0,0,0,1265,8
attraction,0,0,0,0,0,0,0,0,1265,8
activity,0,0,0,0,0,0,0,0,1265,8
love,0,0,0,0,0,0,1,0,1265,9
back,0,0,0,0,0,0,0,0,1265,9
enjoy,0,0,1,1,0,0,1,0,1266,0
stay,0,0,0,0,0,0,0,0,1266,0
cleanliness,0,0,0,0,0,0,0,0,1266,1
supreme,0,0,0,0,0,0,0,0,1266,1
bedroom,0,0,0,0,0,0,0,0,1266,1
suite,0,0,0,0,0,0,0,0,1266,1
spacious,0,0,0,0,0,0,0,0,1266,1
travel,0,0,0,0,0,0,0,0,1266,2
infant,0,1,1,0,1,0,1,0,1266,2
child,0,0,1,0,0,0,1,0,1266,2
food,0,0,0,1,0,0,1,0,1266,2
stay,0,0,0,0,0,0,0,0,1266,3
year,0,0,0,0,0,0,0,0,1266,3
trip,0,0,0,0,1,0,0,0,1266,3
favorite,0,0,0,1,0,0,1,0,1267,0
hotel,0,0,0,0,0,0,0,0,1267,0
stay,0,0,0,0,0,0,0,0,1267,1
hotel,0,0,0,0,0,0,0,0,1267,2
price,0,0,0,0,0,0,0,0,1267,2
season,0,0,0,0,0,0,0,0,1267,2
bargain,0,0,0,1,0,0,0,0,1267,3
older,0,0,0,0,0,1,0,0,1267,4
furnish,0,0,0,0,0,0,0,0,1267,4
breakfast,0,0,0,0,0,0,0,0,1267,6
morning,0,0,0,0,0,0,0,0,1267,6
pastry,0,0,0,0,0,0,1,0,1267,6
refrigerator,0,0,0,0,0,0,0,0,1267,6
room,0,0,0,0,0,0,0,0,1267,6
business,0,0,0,0,0,0,0,0,1267,6
center,0,0,0,1,0,0,0,0,1267,6
product,0,0,0,0,0,0,0,0,1267,6
bathroom,0,0,0,0,0,0,0,0,1267,6
bed,0,0,0,0,0,0,0,0,1267,7
room,0,0,0,0,0,0,0,0,1267,7
large,0,0,0,0,0,0,0,0,1267,7
diner,0,0,0,0,0,0,0,0,1267,8
street,0,0,0,0,0,0,0,0,1267,8
meal,0,0,0,0,0,0,0,0,1267,8
breakfast,0,0,0,0,0,0,0,0,1267,8
afternoon,0,0,0,0,0,0,0,0,1267,8
snack,0,0,0,0,0,0,0,0,1267,8
drink,0,0,0,0,0,0,0,0,1267,9
easy,0,0,0,0,0,0,0,0,1267,9
subway,0,0,0,0,0,0,0,0,1267,9
access,0,0,0,0,0,0,0,0,1267,9
make,0,0,0,0,0,0,0,0,1267,10
reservation,0,0,0,0,0,0,0,0,1267,10
airport,0,0,1,0,0,0,0,0,1267,10
cab,0,0,0,0,0,0,0,0,1267,10
arranged,0,0,0,0,0,0,0,0,1267,11
car,0,0,0,0,0,0,0,0,1267,11
service,0,0,0,0,0,0,0,0,1267,11
night,0,0,0,0,0,0,0,0,1267,11
suite,0,0,0,0,0,0,0,0,1267,12
night,0,0,0,0,0,0,0,0,1267,12
higher,0,0,0,0,0,0,0,0,1267,12
full,0,0,0,0,0,0,0,0,1267,12
living,0,0,0,0,0,0,0,0,1267,12
room,0,0,0,0,0,0,0,0,1267,12
plenty,0,0,0,0,0,0,0,0,1267,13
place,0,0,0,0,0,0,0,0,1267,13
drink,0,0,0,0,0,0,0,0,1267,13
staff,0,0,0,0,0,0,0,0,1267,14
friendly,0,0,1,1,0,0,1,0,1267,14
helpful,0,0,0,1,0,0,1,0,1267,14
stay,0,0,0,0,0,0,0,0,1267,15
past,0,0,0,0,0,0,0,0,1267,15
cost,0,0,0,0,0,0,0,0,1267,15
lot,0,0,0,0,0,0,0,0,1267,15
stay,0,0,0,0,0,0,0,0,1267,16
future,0,0,0,0,0,0,0,0,1267,16
price,0,0,0,0,0,0,0,0,1267,16
reviewer,0,0,0,0,0,0,0,0,1267,17
complain,1,0,0,0,0,1,0,0,1267,17
light,0,0,0,0,0,0,0,0,1267,17
plumb,0,0,0,0,0,0,0,0,1267,17
